game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_pts_l5,home_margin_l5,away_pts_l5,away_margin_l5
401752868,2025-10-11,2025,USC,MICH,31,13,1,48.4,25.4,32.8,16.6
401754560,2025-10-11,2025,GT,VT,35,20,1,37.0,15.8,26.0,-3.2
401752735,2025-10-11,2025,TENN,ARK,34,31,1,51.0,22.0,37.4,7.4
401752732,2025-10-11,2025,LSU,SC,20,10,1,27.0,14.8,24.8,6.0
401756921,2025-10-11,2025,TTU,KU,42,17,1,48.6,37.4,35.8,12.6
401752734,2025-10-11,2025,MIZ,ALA,24,27,0,45.2,30.6,36.4,20.4
401752736,2025-10-11,2025,TEX,OU,23,6,1,29.6,17.6,33.8,26.6
401752737,2025-10-11,2025,TA&M,FLA,34,17,1,34.8,13.8,23.4,6.4
401752733,2025-10-11,2025,MISS,WSU,24,21,1,40.6,21.8,20.6,-8.2
401752870,2025-10-11,2025,ORE,IU,20,30,0,46.6,34.4,47.8,38.2
401752865,2025-10-11,2025,ILL,OSU,16,34,0,34.0,5.8,37.4,32.4
401760388,2025-10-11,2025,CSU,FRES,49,21,1,17.0,-10.4,35.4,18.2
401752862,2025-10-11,2025,WASH,RUTG,38,19,1,39.4,19.6,39.0,13.6
401752731,2025-10-11,2025,AUB,UGA,10,20,0,27.6,11.2,34.6,16.2
401756917,2025-10-11,2025,CIN,UCF,20,11,1,39.2,18.4,31.8,14.4
401754561,2025-10-11,2025,SMU,STAN,34,10,1,34.0,9.2,20.6,-8.8
401761625,2025-10-11,2025,JMU,UL,24,14,1,27.8,14.2,28.2,-4.0
401756920,2025-10-11,2025,OKST,HOU,17,39,0,16.4,-19.8,27.2,9.6
401762485,2025-10-11,2025,UTSA,RICE,61,13,1,29.2,-0.4,21.8,-1.6
401754558,2025-10-11,2025,BC,CLEM,10,41,0,31.4,-0.2,23.4,3.2
401752864,2025-10-11,2025,MINN,PUR,27,20,1,27.4,6.0,27.8,-2.0
401761623,2025-10-11,2025,CCU,ULM,23,8,1,13.0,-17.6,19.0,-12.2
401760391,2025-10-11,2025,WYO,SJSU,35,28,1,16.8,-4.4,23.2,-4.8
401752869,2025-10-11,2025,WIS,IOWA,0,37,0,18.6,-1.2,29.4,13.8
401762482,2025-10-11,2025,FAU,UAB,53,33,1,28.8,-4.6,28.8,-10.2
401762484,2025-10-11,2025,TEM,NAVY,31,32,0,30.2,5.2,37.4,17.8
401762834,2025-10-11,2025,WMU,BALL,42,0,1,22.4,2.2,16.4,-13.0
401761626,2025-10-11,2025,MRSH,ODU,48,24,1,31.6,0.6,36.2,21.6
401754563,2025-10-11,2025,ORST,WAKE,14,39,0,19.0,-16.2,27.0,5.8
401760386,2025-10-11,2025,UNLV,AFA,51,48,1,35.6,9.6,36.4,-1.4
401762483,2025-10-11,2025,ARMY,CLT,24,7,1,25.2,-2.2,19.8,-14.4
401762833,2025-10-11,2025,AKR,M-OH,7,20,0,22.0,-12.6,23.6,0.2
401762835,2025-10-11,2025,BGSU,TOL,28,23,1,21.2,-4.6,35.8,23.4
401762836,2025-10-11,2025,EMU,NIU,16,10,1,24.6,-7.8,11.0,-10.2
401761624,2025-10-11,2025,GAST,APP,20,41,0,17.6,-23.6,23.4,-3.0
401762837,2025-10-11,2025,KENT,MASS,42,6,1,14.6,-29.4,10.4,-25.4
401752866,2025-10-11,2025,PSU,NU,21,22,0,38.6,20.8,23.6,6.6
401752867,2025-10-11,2025,MD,NEB,31,34,0,30.0,16.6,42.4,26.2
401756919,2025-10-11,2025,KSU,TCU,41,28,1,28.8,1.4,36.8,15.4
401756922,2025-10-12,2025,UTAH,ASU,42,10,1,39.0,24.4,29.2,8.0
401761627,2025-10-12,2025,TXST,TROY,41,48,0,35.0,8.8,22.6,-0.6
401760387,2025-10-12,2025,BOIS,UNM,41,25,1,32.2,6.8,30.0,5.8
401760390,2025-10-12,2025,NEV,SDSU,10,44,0,15.4,-10.2,28.0,15.4
401760389,2025-10-12,2025,HAW,USU,44,26,1,26.2,2.0,36.4,6.0
401756916,2025-10-12,2025,ARIZ,BYU,27,33,0,33.2,17.6,38.4,26.2
401757282,2025-10-14,2025,LIB,NMSU,30,27,1,15.2,-8.2,22.2,-0.6
401761628,2025-10-14,2025,USA,ARST,14,15,0,22.4,-11.4,19.6,-13.6
401757281,2025-10-15,2025,WKU,FIU,6,25,0,32.2,9.6,21.2,-10.8
401757283,2025-10-15,2025,JVST,DEL,38,25,1,33.4,4.6,29.6,3.2
401757284,2025-10-15,2025,SHSU,UTEP,17,35,0,15.6,-23.6,19.2,-5.6
401762486,2025-10-16,2025,ECU,TLSA,41,27,1,30.8,17.0,15.4,-14.8
401754564,2025-10-17,2025,MIA,LOU,21,24,0,35.0,21.4,36.0,15.0
401756928,2025-10-18,2025,UCF,WVU,45,13,1,30.6,11.2,17.8,-15.8
401762842,2025-10-18,2025,TOL,KENT,45,10,1,37.2,24.0,18.8,-23.0
401762840,2025-10-18,2025,MASS,BUFF,21,28,0,9.6,-26.2,28.2,7.2
401752874,2025-10-18,2025,NU,PUR,19,0,1,27.4,10.8,25.6,-9.6
401761633,2025-10-18,2025,ULM,TROY,14,37,0,14.8,-21.0,24.6,-2.8
401761631,2025-10-18,2025,JMU,ODU,63,27,1,23.6,9.2,38.2,19.4
401760392,2025-10-18,2025,AFA,WYO,24,21,1,36.2,-9.2,21.8,-5.0
401760393,2025-10-18,2025,BOIS,UNLV,56,31,1,39.0,15.4,38.2,8.8
401761629,2025-10-18,2025,APP,CCU,37,45,0,24.8,-3.4,16.2,-6.4
401761632,2025-10-18,2025,MRSH,TXST,40,37,1,39.8,13.0,32.8,2.4
401752879,2025-10-18,2025,UCLA,MD,20,17,1,25.4,-1.0,28.4,9.6
401762838,2025-10-18,2025,BALL,AKR,42,28,1,16.4,-15.2,23.4,-1.6
401762843,2025-10-18,2025,OHIO,NIU,48,21,1,25.4,1.0,9.2,-11.8
401762491,2025-10-18,2025,UNT,UTSA,55,17,1,41.8,9.2,36.6,12.8
401752741,2025-10-18,2025,FLA,MSST,23,21,1,15.8,-8.0,33.6,13.2
401761668,2025-10-18,2025,UL,USM,10,22,0,28.6,-5.6,35.2,8.8
401752875,2025-10-18,2025,IOWA,PSU,25,24,1,30.0,15.8,33.6,13.6
401762841,2025-10-18,2025,M-OH,EMU,44,30,1,27.6,6.2,23.2,-5.6
401760394,2025-10-18,2025,CSU,HAW,19,31,0,22.6,-1.4,33.8,12.4
401761630,2025-10-18,2025,GASO,GAST,41,24,1,30.2,-6.4,20.2,-16.6
401754568,2025-10-18,2025,SYR,PITT,13,30,0,29.6,2.8,35.6,11.6
401762489,2025-10-18,2025,CLT,TEM,14,49,0,19.0,-13.2,28.0,-1.4
401762839,2025-10-18,2025,BGSU,CMU,6,27,0,21.6,-7.4,23.0,-8.8
401754565,2025-10-18,2025,CLEM,SMU,24,35,0,29.6,10.8,32.4,8.2
401756927,2025-10-18,2025,TCU,BAY,42,36,1,32.8,6.0,38.8,10.8
401760396,2025-10-18,2025,USU,SJSU,30,25,1,36.0,0.0,26.0,-5.8
401754371,2025-10-18,2025,CAL,UNC,21,18,1,22.2,-1.8,18.8,-7.0
401752877,2025-10-18,2025,WIS,OSU,0,34,0,15.2,-12.0,41.4,34.6
401752878,2025-10-18,2025,IU,MSU,38,13,1,48.4,37.6,30.8,-6.2
401752739,2025-10-18,2025,ARK,TA&M,42,45,0,33.2,-2.2,33.2,13.6
401752742,2025-10-18,2025,UGA,MISS,43,35,1,29.6,10.6,32.8,11.2
401752738,2025-10-18,2025,ALA,TENN,37,20,1,38.4,23.8,48.8,18.8
401756923,2025-10-18,2025,ASU,TTU,26,22,1,23.6,-2.2,43.6,30.4
401752876,2025-10-18,2025,RUTG,ORE,10,56,0,36.0,9.2,38.8,23.2
401752872,2025-10-18,2025,MINN,NEB,24,6,1,28.2,4.8,45.2,26.2
401754566,2025-10-18,2025,DUKE,GT,18,27,0,34.8,7.6,38.6,17.4
401752745,2025-10-18,2025,VAN,LSU,31,24,1,42.8,20.2,27.6,15.4
401752744,2025-10-18,2025,SC,OU,7,26,0,22.0,1.4,28.0,16.8
401752740,2025-10-18,2025,AUB,MIZ,17,23,0,22.0,6.4,37.8,19.0
401752951,2025-10-18,2025,UVA,WSU,22,20,1,42.0,14.8,22.2,-9.4
401762490,2025-10-18,2025,USF,FAU,48,13,1,42.0,13.8,38.0,5.8
401752743,2025-10-18,2025,UK,TEX,13,16,0,24.4,-3.4,32.8,22.4
401762487,2025-10-18,2025,UAB,MEM,31,24,1,25.0,-16.2,39.6,22.2
401752873,2025-10-18,2025,MICH,WASH,24,7,1,28.6,9.6,39.4,20.0
401754569,2025-10-18,2025,BC,CONN,23,38,0,20.2,-17.6,32.6,8.0
401756925,2025-10-18,2025,HOU,ARIZ,31,28,1,29.6,8.6,30.6,9.6
401752871,2025-10-18,2025,ND,USC,34,24,1,43.2,23.6,40.0,17.0
401762488,2025-10-18,2025,TULN,ARMY,24,17,1,26.8,-0.4,24.6,1.8
401756924,2025-10-19,2025,BYU,UTAH,24,21,1,31.2,13.6,38.8,24.2
401756926,2025-10-19,2025,OKST,CIN,17,49,0,14.4,-28.2,39.8,20.8
401760395,2025-10-19,2025,UNM,NEV,24,22,1,31.6,6.0,15.2,-10.0
401752941,2025-10-19,2025,ORST,LAF,45,13,1,16.4,-19.4,28.0,0.0
401754567,2025-10-19,2025,STAN,FSU,20,13,1,18.6,-13.0,46.8,22.6
401757286,2025-10-21,2025,LT,WKU,27,28,0,24.6,4.0,22.4,-4.0
401757285,2025-10-21,2025,FIU,KENN,26,45,0,17.8,-13.6,24.6,2.0
401757287,2025-10-22,2025,DEL,MTSU,31,28,1,27.6,-3.0,17.6,-11.0
401757288,2025-10-23,2025,NMSU,MOST,17,24,0,23.8,-4.4,23.4,2.4
401761634,2025-10-23,2025,GAST,USA,31,38,0,21.8,-15.6,19.0,-11.2
401762492,2025-10-24,2025,CLT,UNT,20,54,0,21.2,-16.8,46.2,16.2
401754372,2025-10-24,2025,VT,CAL,42,34,1,26.0,-1.4,19.4,-7.6
401762846,2025-10-25,2025,KENT,BGSU,24,21,1,18.0,-20.4,18.8,-8.8
401762848,2025-10-25,2025,EMU,OHIO,21,28,0,24.6,-3.4,31.6,5.0
401752746,2025-10-25,2025,ARK,AUB,24,33,0,30.4,-11.2,17.0,-2.6
401762844,2025-10-25,2025,BUFF,AKR,16,24,0,24.8,0.8,23.4,-3.8
401757172,2025-10-25,2025,RICE,CONN,37,34,1,22.6,-6.0,36.2,12.4
401760400,2025-10-25,2025,UNM,USU,33,14,1,30.0,4.4,37.6,5.4
401752882,2025-10-25,2025,IOWA,MINN,41,3,1,32.4,16.6,19.8,-4.8
401752952,2025-10-25,2025,WSU,TOL,28,7,1,19.0,-14.4,37.2,26.2
401754574,2025-10-25,2025,PITT,NCSU,53,34,1,32.6,9.4,30.2,2.6
401762493,2025-10-25,2025,NAVY,FAU,42,32,1,33.4,9.0,29.4,-9.6
401761637,2025-10-25,2025,USM,ULM,49,21,1,32.0,7.6,17.6,-11.0
401762495,2025-10-25,2025,TLSA,TEM,37,38,0,18.0,-16.2,26.8,-4.0
401762845,2025-10-25,2025,NIU,BALL,21,7,1,11.6,-15.0,24.2,-4.6
401762847,2025-10-25,2025,CMU,MASS,38,13,1,25.0,1.0,8.6,-27.4
401762874,2025-10-25,2025,M-OH,WMU,26,17,1,33.0,14.6,24.8,11.2
401756935,2025-10-25,2025,WVU,TCU,17,23,0,18.4,-20.8,32.8,3.0
401761636,2025-10-25,2025,ARST,GASO,34,24,1,19.8,-5.0,34.4,4.8
401761638,2025-10-25,2025,TROY,UL,35,23,1,28.8,4.0,23.8,-12.8
401760398,2025-10-25,2025,WYO,CSU,28,0,1,19.8,-10.4,22.2,-4.6
401760399,2025-10-25,2025,FRES,SDSU,0,23,0,31.2,7.0,28.4,13.8
401756932,2025-10-25,2025,KU,KSU,17,42,0,30.0,-0.2,29.4,3.4
401761635,2025-10-25,2025,ODU,APP,24,21,1,32.8,2.6,28.2,-6.4
401752884,2025-10-25,2025,PUR,RUTG,24,27,0,18.8,-16.8,29.0,-5.6
401752885,2025-10-25,2025,IU,UCLA,56,6,1,44.8,33.2,24.8,1.0
401752748,2025-10-25,2025,LSU,TA&M,25,49,0,27.8,10.8,33.4,9.8
401752751,2025-10-25,2025,SC,ALA,22,29,0,15.8,-8.0,31.2,12.6
401752886,2025-10-25,2025,ORE,WIS,21,7,1,36.2,19.2,6.8,-25.2
401754571,2025-10-25,2025,GT,SYR,41,16,1,32.2,9.8,26.8,-2.0
401752750,2025-10-25,2025,OU,MISS,26,34,0,28.4,18.4,33.8,8.2
401754572,2025-10-25,2025,MIA,STAN,42,7,1,33.8,20.2,22.0,-6.8
401752942,2025-10-25,2025,WAKE,SMU,13,12,1,32.8,10.6,30.4,11.0
401756931,2025-10-25,2025,ISU,BYU,27,41,0,25.2,4.2,30.6,9.4
401756933,2025-10-25,2025,TTU,OKST,42,0,1,35.6,20.0,17.2,-21.4
401752752,2025-10-25,2025,VAN,MIZ,17,10,1,40.2,16.8,34.0,18.0
401752747,2025-10-25,2025,UK,TENN,34,56,0,22.2,-5.6,38.4,4.4
401762494,2025-10-25,2025,MEM,USF,34,31,1,36.8,16.4,48.0,20.4
401754570,2025-10-25,2025,LOU,BC,38,24,1,30.6,8.8,16.8,-20.2
401756930,2025-10-25,2025,CIN,BAY,41,20,1,42.8,24.4,36.4,9.0
401752749,2025-10-25,2025,MSST,TEX,38,45,0,33.0,12.0,28.4,16.8
401752880,2025-10-25,2025,WASH,ILL,42,25,1,26.8,4.6,28.2,-3.0
401752881,2025-10-25,2025,MSU,MICH,20,31,0,25.0,-11.6,30.8,15.2
401752883,2025-10-25,2025,NEB,NU,28,21,1,32.8,9.0,22.8,7.6
401754573,2025-10-25,2025,UNC,UVA,16,17,0,19.6,-0.8,40.2,16.0
401760397,2025-10-25,2025,NEV,BOIS,3,24,0,15.6,-11.0,40.0,13.0
401756929,2025-10-26,2025,ASU,HOU,16,24,0,24.8,-0.6,28.8,4.0
401756934,2025-10-26,2025,UTAH,COLO,53,7,1,30.4,12.8,24.6,-1.8
401757289,2025-10-29,2025,KENN,UTEP,33,20,1,31.8,15.2,17.8,-7.0
401761639,2025-10-29,2025,TXST,JMU,20,52,0,31.6,0.4,33.4,19.2
401757292,2025-10-29,2025,MTSU,JVST,21,24,0,21.2,-5.2,34.2,5.2
401757291,2025-10-30,2025,MOST,FIU,28,21,1,24.0,3.6,23.0,-10.6
401761640,2025-10-30,2025,CCU,MRSH,44,27,1,22.6,-7.4,43.8,13.8
401762443,2025-10-30,2025,UTSA,TULN,48,26,1,32.8,6.6,25.0,0.6
401762497,2025-10-31,2025,RICE,MEM,14,38,0,22.4,-9.6,38.0,12.8
401754575,2025-10-31,2025,SYR,UNC,10,27,0,16.8,-15.4,18.8,-4.4
401762849,2025-11-01,2025,BGSU,BUFF,3,28,0,18.4,-11.4,21.8,-1.4
401756939,2025-11-01,2025,ISU,ASU,19,24,0,27.4,0.8,21.2,-6.0
401762498,2025-11-01,2025,TEM,ECU,14,45,0,33.8,4.0,27.8,9.2
401760404,2025-11-01,2025,UNLV,UNM,35,40,0,36.8,0.4,29.6,3.2
401752888,2025-11-01,2025,MINN,MSU,23,20,1,17.6,-9.8,20.8,-17.2
401754582,2025-11-01,2025,STAN,PITT,20,35,0,17.4,-15.8,38.4,14.6
401757293,2025-11-01,2025,LIB,DEL,59,30,1,16.4,-5.6,32.4,2.4
401757294,2025-11-01,2025,WKU,NMSU,35,16,1,23.8,1.0,23.0,-7.2
401760402,2025-11-01,2025,BOIS,FRES,7,30,0,35.0,14.8,24.0,0.6
401761642,2025-11-01,2025,USA,UL,22,31,0,23.6,-6.6,26.4,-6.8
401752753,2025-11-01,2025,ARK,MSST,35,38,0,28.2,-11.8,28.0,-2.0
401756940,2025-11-01,2025,KU,OKST,38,21,1,27.2,-3.0,14.8,-28.4
401762850,2025-11-01,2025,WMU,CMU,24,21,1,28.2,17.0,32.0,18.0
401756937,2025-11-01,2025,COLO,ARIZ,17,52,0,22.0,-7.8,26.6,0.0
401760405,2025-11-01,2025,SDSU,WYO,24,7,1,30.4,23.0,24.2,0.2
401752754,2025-11-01,2025,AUB,UK,3,10,0,17.4,-4.0,24.4,-8.6
401752943,2025-11-01,2025,ORST,WSU,10,7,1,22.6,-6.8,22.6,-0.4
401754578,2025-11-01,2025,FSU,WAKE,42,7,1,34.0,6.4,27.0,4.4
401761641,2025-11-01,2025,ULM,ODU,6,31,0,15.6,-17.8,28.6,-0.6
401762499,2025-11-01,2025,UNT,NAVY,31,17,1,45.2,13.2,34.2,8.2
401756936,2025-11-01,2025,BAY,UCF,30,3,1,32.0,-2.2,26.0,5.4
401757173,2025-11-01,2025,CONN,UAB,38,19,1,34.8,12.4,26.4,-12.0
401752889,2025-11-01,2025,OSU,PSU,38,14,1,34.2,27.4,31.6,6.6
401752887,2025-11-01,2025,MD,IU,10,55,0,27.8,6.8,41.4,28.6
401752755,2025-11-01,2025,FLA,UGA,20,24,0,17.2,-7.2,32.6,7.8
401752756,2025-11-01,2025,MISS,SC,30,14,1,32.4,8.6,18.8,-4.6
401754579,2025-11-01,2025,NCSU,GT,48,36,1,30.2,-3.2,35.6,14.2
401752758,2025-11-01,2025,TEX,VAN,34,31,1,32.0,14.8,37.4,13.4
401760401,2025-11-01,2025,AFA,ARMY,17,20,0,35.0,-4.8,23.2,-0.2
401754583,2025-11-01,2025,BC,ND,10,25,0,17.6,-21.0,42.0,25.8
401756941,2025-11-01,2025,KSU,TTU,20,43,0,33.6,9.0,35.0,22.2
401754581,2025-11-01,2025,SMU,MIA,26,20,1,27.2,7.2,33.2,18.8
401754576,2025-11-01,2025,CAL,UVA,21,31,0,20.8,-11.8,32.6,8.4
401754580,2025-11-01,2025,VT,LOU,16,28,0,29.2,4.0,32.6,8.8
401752890,2025-11-01,2025,MICH,PUR,21,16,1,24.4,5.4,20.2,-14.2
401756938,2025-11-01,2025,HOU,WVU,35,45,0,26.4,2.4,15.6,-23.4
401752892,2025-11-01,2025,NEB,USC,17,21,0,26.6,0.0,33.0,7.2
401752891,2025-11-01,2025,ILL,RUTG,35,13,1,25.6,-14.0,22.4,-15.0
401754577,2025-11-01,2025,CLEM,DUKE,45,46,0,29.0,6.4,34.6,11.0
401752757,2025-11-01,2025,TENN,OU,27,33,0,41.4,9.4,25.2,9.0
401757290,2025-11-01,2025,LT,SHSU,55,14,1,28.6,7.0,14.8,-23.8
401756942,2025-11-02,2025,UTAH,CIN,45,14,1,34.8,17.0,37.0,14.6
401761643,2025-11-02,2025,TROY,ARST,10,23,0,34.4,10.6,23.4,-1.4
401760403,2025-11-02,2025,SJSU,HAW,45,38,1,29.6,-0.6,32.6,11.4
401762851,2025-11-05,2025,AKR,MASS,44,10,1,18.0,-11.0,9.8,-24.4
401762852,2025-11-05,2025,OHIO,M-OH,24,20,1,35.4,12.0,30.6,17.0
401762853,2025-11-06,2025,BALL,KENT,17,13,1,18.8,-8.4,17.2,-19.2
401762854,2025-11-06,2025,TOL,NIU,42,3,1,26.6,10.0,13.8,-6.6
401762500,2025-11-07,2025,USF,UTSA,55,23,1,51.8,27.2,32.8,5.4
401761644,2025-11-07,2025,APP,GASO,23,25,0,28.0,-3.8,31.0,1.4
401757299,2025-11-08,2025,LIB,MOST,17,21,0,25.6,2.2,27.6,8.6
401762855,2025-11-08,2025,EMU,BGSU,27,21,1,22.0,-5.4,15.6,-11.8
401762502,2025-11-08,2025,RICE,UAB,24,17,1,19.6,-16.6,24.0,-16.4
401752894,2025-11-08,2025,RUTG,MD,35,20,1,19.4,-17.4,21.0,-7.6
401757295,2025-11-08,2025,DEL,LT,25,24,1,29.6,-4.0,29.8,8.2
401757296,2025-11-08,2025,MTSU,FIU,30,56,0,22.6,-6.0,19.6,-14.0
401757297,2025-11-08,2025,UTEP,JVST,27,30,0,19.8,-6.2,32.2,7.2
401762504,2025-11-08,2025,ECU,CLT,48,22,1,29.2,7.8,16.8,-25.0
401754590,2025-11-08,2025,CONN,DUKE,37,34,1,36.2,15.0,38.4,12.6
401756943,2025-11-08,2025,ARIZ,KU,24,20,1,32.4,5.8,26.6,-5.8
401756944,2025-11-08,2025,TCU,ISU,17,20,0,30.4,2.0,26.4,-1.8
401757298,2025-11-08,2025,NMSU,KENN,21,24,0,23.4,-4.0,33.0,15.0
401761645,2025-11-08,2025,CCU,GAST,40,27,1,31.4,3.6,20.6,-20.2
401754588,2025-11-08,2025,UNC,STAN,20,15,1,16.0,-8.0,17.4,-13.2
401761648,2025-11-08,2025,UL,TXST,42,39,1,26.4,-4.4,32.6,-2.2
401760406,2025-11-08,2025,SJSU,AFA,16,26,0,32.4,0.2,31.0,-3.0
401762505,2025-11-08,2025,FAU,TLSA,40,21,1,30.2,-9.6,20.8,-12.6
401762503,2025-11-08,2025,ARMY,TEM,14,13,1,19.6,1.8,31.8,2.0
401761646,2025-11-08,2025,MRSH,JMU,23,35,0,41.6,4.2,37.6,22.0
401756947,2025-11-08,2025,WVU,COLO,29,22,1,22.6,-15.2,18.0,-18.2
401752896,2025-11-08,2025,USC,NU,38,17,1,30.6,4.8,24.2,10.2
401756946,2025-11-08,2025,UCF,HOU,27,30,0,19.8,-5.0,28.0,-0.2
401762501,2025-11-08,2025,MEM,TULN,32,38,0,39.2,17.4,23.4,-5.2
401752897,2025-11-08,2025,PUR,OSU,10,34,0,17.4,-10.0,34.4,26.6
401752893,2025-11-08,2025,PSU,IU,24,27,0,24.0,-7.4,39.8,27.0
401752763,2025-11-08,2025,MIZ,TA&M,17,38,0,25.6,8.2,35.0,14.4
401752762,2025-11-08,2025,MSST,UGA,21,41,0,28.0,-7.0,28.6,8.0
401752761,2025-11-08,2025,MISS,CIT,49,0,1,29.4,4.8,28.0,0.0
401752898,2025-11-08,2025,IOWA,ORE,16,18,0,31.2,16.2,33.6,18.0
401761647,2025-11-08,2025,ARST,USM,21,27,0,23.8,2.6,34.2,10.0
401752764,2025-11-08,2025,VAN,AUB,45,38,1,29.6,3.0,14.6,-4.0
401754587,2025-11-08,2025,MIA,SYR,38,10,1,27.4,10.2,12.0,-21.4
401752899,2025-11-08,2025,WIS,WASH,13,10,1,5.4,-23.2,23.4,1.0
401754584,2025-11-08,2025,BC,SMU,13,45,0,14.8,-23.2,27.6,10.6
401756945,2025-11-08,2025,TTU,BYU,29,7,1,36.8,22.0,32.0,8.0
401760407,2025-11-09,2025,CSU,UNLV,10,42,0,19.0,-10.0,37.8,-2.0
401752944,2025-11-09,2025,ORST,SHSU,17,21,0,23.2,0.6,13.6,-28.6
401760408,2025-11-09,2025,HAW,SDSU,38,6,1,35.6,6.0,28.4,19.6
401752895,2025-11-09,2025,UCLA,NEB,21,28,0,24.0,-4.0,24.6,-0.2
401754585,2025-11-09,2025,LOU,CAL,26,29,0,30.2,6.6,25.0,-7.0
401752760,2025-11-09,2025,UK,FLA,38,7,1,16.8,-12.2,19.2,-6.0
401754589,2025-11-09,2025,UVA,WAKE,9,16,0,29.2,4.8,23.6,-0.6
401757166,2025-11-09,2025,ND,NAVY,49,10,1,35.8,23.6,29.2,1.6
401760409,2025-11-09,2025,USU,NEV,51,14,1,30.6,-2.2,13.6,-15.0
401754586,2025-11-09,2025,CLEM,FSU,24,10,1,33.8,6.8,29.2,2.2
401752759,2025-11-09,2025,ALA,LSU,20,9,1,29.4,9.2,28.8,4.0
401762856,2025-11-12,2025,AKR,KENT,35,42,0,26.2,4.2,17.8,-8.8
401762857,2025-11-12,2025,WMU,OHIO,17,13,1,30.2,17.4,29.8,9.4
401762858,2025-11-13,2025,CMU,BUFF,38,19,1,26.4,9.6,24.0,4.4
401762859,2025-11-13,2025,MASS,NIU,3,45,0,10.6,-24.0,13.8,-13.8
401762860,2025-11-13,2025,M-OH,TOL,3,24,0,27.0,8.6,32.4,18.0
401761649,2025-11-14,2025,ODU,TROY,33,0,1,30.6,1.6,32.2,7.2
401760411,2025-11-15,2025,UNM,CSU,20,17,1,30.0,0.6,20.4,-13.0
401757304,2025-11-15,2025,MOST,UTEP,38,24,1,23.4,3.0,20.2,-5.6
401762506,2025-11-15,2025,UAB,UNT,24,53,0,22.6,-11.4,42.4,14.6
401752945,2025-11-15,2025,TLSA,ORST,31,14,1,21.2,-17.8,21.8,0.4
401752767,2025-11-15,2025,UK,TNTC,42,10,1,21.8,-1.6,28.0,0.0
401756948,2025-11-15,2025,ASU,WVU,25,23,1,20.6,-5.6,25.6,-7.0
401752903,2025-11-15,2025,MSU,PSU,10,28,0,18.6,-15.0,24.0,-6.8
401761651,2025-11-15,2025,GAST,MRSH,18,30,0,21.8,-13.0,37.8,-1.0
401752906,2025-11-15,2025,ILL,MD,24,6,1,30.6,1.0,19.6,-14.0
401762509,2025-11-15,2025,TULN,FAU,35,24,1,29.0,3.0,33.0,0.0
401760413,2025-11-15,2025,NEV,SJSU,55,10,1,13.2,-19.4,29.8,-1.6
401761653,2025-11-15,2025,ULM,USA,14,26,0,11.2,-25.2,24.0,-4.8
401761654,2025-11-15,2025,USM,TXST,14,41,0,35.6,13.2,33.4,-9.2
401762508,2025-11-15,2025,ECU,MEM,31,27,1,36.2,17.2,34.6,10.4
401752768,2025-11-15,2025,LSU,ARK,23,22,1,19.4,-7.4,29.0,-12.2
401754596,2025-11-15,2025,WAKE,UNC,28,12,1,21.0,1.0,18.2,-2.0
401757301,2025-11-15,2025,FIU,LIB,34,27,1,27.6,-4.4,26.4,5.0
401761650,2025-11-15,2025,GASO,CCU,45,40,1,27.0,-3.8,31.8,2.6
401757303,2025-11-15,2025,WKU,MTSU,42,26,1,24.6,1.8,23.0,-8.4
401762861,2025-11-15,2025,BALL,EMU,9,24,0,17.2,-6.4,24.8,-2.0
401761652,2025-11-15,2025,JMU,APP,58,10,1,37.6,19.4,29.8,2.4
401757174,2025-11-15,2025,CONN,AFA,26,16,1,39.6,15.0,29.2,0.8
401752901,2025-11-15,2025,IU,WIS,31,7,1,41.2,26.6,6.0,-19.2
401752772,2025-11-15,2025,TA&M,SC,31,30,1,39.4,17.4,17.6,-6.0
401752765,2025-11-15,2025,ALA,OU,21,23,0,28.6,10.8,27.0,8.8
401762507,2025-11-15,2025,CLT,UTSA,7,28,0,17.8,-28.0,34.0,-1.2
401752904,2025-11-15,2025,ORE,MINN,42,13,1,29.0,11.6,16.0,-9.8
401754597,2025-11-15,2025,PITT,ND,15,37,0,40.0,19.0,34.4,22.8
401754595,2025-11-15,2025,MIA,NCSU,41,7,1,29.8,12.0,33.2,1.6
401756953,2025-11-15,2025,TTU,UCF,48,9,1,35.6,21.6,21.2,-2.8
401752907,2025-11-15,2025,USC,IOWA,26,21,1,29.2,6.2,26.8,13.8
401754592,2025-11-15,2025,BC,GT,34,36,0,16.0,-21.4,33.8,7.6
401756952,2025-11-15,2025,OKST,KSU,6,14,0,13.6,-28.2,34.2,5.6
401756951,2025-11-15,2025,CIN,ARIZ,24,30,0,32.4,7.8,34.4,11.6
401762510,2025-11-15,2025,NAVY,USF,41,38,1,27.0,-7.8,50.2,23.8
401752771,2025-11-15,2025,TENN,NMSU,42,9,1,35.6,1.8,23.6,-1.0
401754591,2025-11-15,2025,LOU,CLEM,19,20,0,28.6,4.6,34.4,12.2
401754593,2025-11-15,2025,DUKE,UVA,17,34,0,36.2,9.6,21.8,1.8
401752905,2025-11-15,2025,NU,MICH,22,24,0,24.2,5.4,22.6,5.8
401752766,2025-11-16,2025,UGA,TEX,35,10,1,32.6,12.6,27.8,4.4
401756950,2025-11-16,2025,BYU,TCU,44,13,1,28.6,3.0,29.0,2.0
